COD_RIP,COD_REG,COD_PROV,COD_CM,COD_UTS,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,CC_UTS,DEN_PROV,DEN_CM,DEN_UTS,SIGLA,TIPO_UTS,DEN_REG,DEN_RIP
4,13,69,0,69,69027,069027,Crecchio,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69028,069028,Cupello,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69029,069029,Dogliola,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69030,069030,Fara Filiorum Petri,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69031,069031,Fara San Martino,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69032,069032,Filetto,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69033,069033,Fossacesia,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69034,069034,Fraine,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69035,069035,Francavilla al Mare,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69036,069036,Fresagrandinaria,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69037,069037,Frisa,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69038,069038,Furci,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69039,069039,Gamberale,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69040,069040,Gessopalena,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69041,069041,Gissi,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69042,069042,Giuliano Teatino,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69043,069043,Guardiagrele,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69044,069044,Guilmi,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69045,069045,Lama dei Peligni,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69046,069046,Lanciano,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69047,069047,Lentella,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69048,069048,Lettopalena,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69049,069049,Liscia,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69050,069050,Miglianico,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69051,069051,Montazzoli,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69052,069052,Monteferrante,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69053,069053,Montelapiano,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69054,069054,Montenerodomo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69055,069055,Monteodorisio,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69056,069056,Mozzagrogna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69057,069057,Orsogna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69058,069058,Ortona,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69059,069059,Paglieta,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69060,069060,Palena,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69061,069061,Palmoli,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69062,069062,Palombaro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69063,069063,Pennadomo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69064,069064,Pennapiedimonte,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69065,069065,Perano,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69066,069066,Pizzoferrato,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69067,069067,Poggiofiorito,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69068,069068,Pollutri,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69069,069069,Pretoro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69070,069070,Quadri,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69071,069071,Rapino,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69072,069072,Ripa Teatina,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69073,069073,Roccamontepiano,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69074,069074,Rocca San Giovanni,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69075,069075,Roccascalegna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69076,069076,Roccaspinalveti,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69077,069077,Roio del Sangro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69078,069078,Rosello,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69079,069079,San Buono,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69080,069080,San Giovanni Lipioni,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69081,069081,San Giovanni Teatino,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69082,069082,San Martino sulla Marrucina,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69083,069083,San Salvo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69084,069084,Santa Maria Imbaro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69085,069085,Sant'Eusanio del Sangro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69086,069086,San Vito Chietino,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69087,069087,Scerni,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69088,069088,Schiavi di Abruzzo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69089,069089,Taranta Peligna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69090,069090,Tollo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69091,069091,Torino di Sangro,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69092,069092,Tornareccio,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69093,069093,Torrebruna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69094,069094,Torrevecchia Teatina,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69095,069095,Torricella Peligna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69096,069096,Treglio,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69097,069097,Tufillo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69098,069098,Vacri,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69099,069099,Vasto,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69100,069100,Villalfonsina,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69101,069101,Villamagna,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69102,069102,Villa Santa Maria,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69103,069103,Pietraferrazzana,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,13,69,0,69,69104,069104,Fallo,,0,Chieti,-,Chieti,CH,Provincia,Abruzzo,Sud
4,14,70,0,70,70001,070001,Acquaviva Collecroce,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70002,070002,Baranello,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70003,070003,Bojano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70004,070004,Bonefro,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70005,070005,Busso,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70006,070006,Campobasso,,1,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70007,070007,Campochiaro,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70008,070008,Campodipietra,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70009,070009,Campolieto,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70010,070010,Campomarino,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70011,070011,Casacalenda,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70012,070012,Casalciprano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70013,070013,Castelbottaccio,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70014,070014,Castellino del Biferno,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70015,070015,Castelmauro,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70016,070016,Castropignano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70017,070017,Cercemaggiore,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70018,070018,Cercepiccola,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70019,070019,Civitacampomarano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70020,070020,Colle d'Anchise,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70021,070021,Colletorto,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70022,070022,Duronia,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70023,070023,Ferrazzano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70024,070024,Fossalto,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70025,070025,Gambatesa,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70026,070026,Gildone,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70027,070027,Guardialfiera,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70028,070028,Guardiaregia,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70029,070029,Guglionesi,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70030,070030,Jelsi,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70031,070031,Larino,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70032,070032,Limosano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70033,070033,Lucito,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70034,070034,Lupara,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70035,070035,Macchia Valfortore,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70036,070036,Mafalda,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70037,070037,Matrice,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70038,070038,Mirabello Sannitico,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70039,070039,Molise,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70040,070040,Monacilioni,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70041,070041,Montagano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70042,070042,Montecilfone,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70043,070043,Montefalcone nel Sannio,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70044,070044,Montelongo,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70045,070045,Montemitro,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70046,070046,Montenero di Bisaccia,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70047,070047,Montorio nei Frentani,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70048,070048,Morrone del Sannio,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70049,070049,Oratino,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70050,070050,Palata,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70051,070051,Petacciato,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70052,070052,Petrella Tifernina,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70053,070053,Pietracatella,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70054,070054,Pietracupa,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70055,070055,Portocannone,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70056,070056,Provvidenti,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70057,070057,Riccia,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70058,070058,Ripabottoni,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70059,070059,Ripalimosani,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70060,070060,Roccavivara,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70061,070061,Rotello,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70062,070062,Salcito,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70063,070063,San Biase,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70064,070064,San Felice del Molise,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70065,070065,San Giacomo degli Schiavoni,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70066,070066,San Giovanni in Galdo,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70067,070067,San Giuliano del Sannio,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70068,070068,San Giuliano di Puglia,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70069,070069,San Martino in Pensilis,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70070,070070,San Massimo,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70071,070071,San Polo Matese,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70072,070072,Santa Croce di Magliano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70073,070073,Sant'Angelo Limosano,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70074,070074,Sant'Elia a Pianisi,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70075,070075,Sepino,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70076,070076,Spinete,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70077,070077,Tavenna,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70078,070078,Termoli,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70079,070079,Torella del Sannio,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,14,70,0,70,70080,070080,Toro,,0,Campobasso,-,Campobasso,CB,Provincia,Molise,Sud
4,17,76,0,76,76076,076076,San Fele,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76077,076077,San Martino d'Agri,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76078,076078,San Severino Lucano,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76079,076079,Sant'Angelo Le Fratte,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76080,076080,Sant'Arcangelo,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76081,076081,Sarconi,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76082,076082,Sasso di Castalda,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76083,076083,Satriano di Lucania,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76084,076084,Savoia di Lucania,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76085,076085,Senise,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76086,076086,Spinoso,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76087,076087,Teana,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76088,076088,Terranova di Pollino,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76089,076089,Tito,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76090,076090,Tolve,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76091,076091,Tramutola,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76092,076092,Trecchina,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76093,076093,Trivigno,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76094,076094,Vaglio Basilicata,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76095,076095,Venosa,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76096,076096,Vietri di Potenza,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76097,076097,Viggianello,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76098,076098,Viggiano,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76099,076099,Ginestra,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,76,0,76,76100,076100,Paterno,,0,Potenza,-,Potenza,PZ,Provincia,Basilicata,Sud
4,17,77,0,77,77001,077001,Accettura,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77002,077002,Aliano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77003,077003,Bernalda,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77004,077004,Calciano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77005,077005,Cirigliano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77006,077006,Colobraro,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77007,077007,Craco,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77008,077008,Ferrandina,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77009,077009,Garaguso,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77010,077010,Gorgoglione,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77011,077011,Grassano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77012,077012,Grottole,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77013,077013,Irsina,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77014,077014,Matera,,1,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77015,077015,Miglionico,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77016,077016,Montalbano Jonico,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77017,077017,Montescaglioso,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77018,077018,Nova Siri,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77019,077019,Oliveto Lucano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77020,077020,Pisticci,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77021,077021,Policoro,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77022,077022,Pomarico,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77023,077023,Rotondella,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77024,077024,Salandra,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77025,077025,San Giorgio Lucano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77026,077026,San Mauro Forte,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77027,077027,Stigliano,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77028,077028,Tricarico,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77029,077029,Tursi,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77030,077030,Valsinni,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,17,77,0,77,77031,077031,Scanzano Jonico,,0,Matera,-,Matera,MT,Provincia,Basilicata,Sud
4,18,78,0,78,78001,078001,Acquaformosa,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78002,078002,Acquappesa,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78003,078003,Acri,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78004,078004,Aiello Calabro,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78005,078005,Aieta,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78006,078006,Albidona,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78007,078007,Alessandria del Carretto,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78008,078008,Altilia,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78009,078009,Altomonte,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78010,078010,Amantea,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78011,078011,Amendolara,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78012,078012,Aprigliano,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78013,078013,Belmonte Calabro,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78014,078014,Belsito,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78015,078015,Belvedere Marittimo,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78016,078016,Bianchi,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78017,078017,Bisignano,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78018,078018,Bocchigliero,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78019,078019,Bonifati,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78020,078020,Buonvicino,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78021,078021,Calopezzati,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78022,078022,Caloveto,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78023,078023,Campana,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78024,078024,Canna,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78025,078025,Cariati,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78026,078026,Carolei,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78027,078027,Carpanzano,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78029,078029,Cassano all'Ionio,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78030,078030,Castiglione Cosentino,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78031,078031,Castrolibero,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
4,18,78,0,78,78032,078032,Castroregio,,0,Cosenza,-,Cosenza,CS,Provincia,Calabria,Sud
